entries=2265
amin	amax	emin	emax	tmin	tmax	value	interval
0 5 0 1 1979 1980 1115558.000000 1115558.000000 1115558.000000
5 10 0 1 1979 1980 888731.000000 888731.000000 888731.000000
10 15 0 1 1979 1980 718181.000000 718181.000000 718181.000000
15 20 0 1 1979 1980 594822.000000 594822.000000 594822.000000
20 25 0 1 1979 1980 475892.000000 475892.000000 475892.000000
25 30 0 1 1979 1980 385718.000000 385718.000000 385718.000000
30 35 0 1 1979 1980 323293.000000 323293.000000 323293.000000
35 40 0 1 1979 1980 269029.000000 269029.000000 269029.000000
40 45 0 1 1979 1980 222942.000000 222942.000000 222942.000000
45 50 0 1 1979 1980 183267.000000 183267.000000 183267.000000
50 55 0 1 1979 1980 149451.000000 149451.000000 149451.000000
55 60 0 1 1979 1980 120002.000000 120002.000000 120002.000000
60 65 0 1 1979 1980 92459.000000 92459.000000 92459.000000
65 70 0 1 1979 1980 67506.000000 67506.000000 67506.000000
70 120 0 1 1979 1980 84898.000000 84898.000000 84898.000000
0 5 0 1 1980 1981 1148180.000000 1148180.000000 1148180.000000
5 10 0 1 1980 1981 920212.000000 920212.000000 920212.000000
10 15 0 1 1980 1981 744429.000000 744429.000000 744429.000000
15 20 0 1 1980 1981 618032.000000 618032.000000 618032.000000
20 25 0 1 1980 1981 496261.000000 496261.000000 496261.000000
25 30 0 1 1980 1981 399739.000000 399739.000000 399739.000000
30 35 0 1 1980 1981 333710.000000 333710.000000 333710.000000
35 40 0 1 1980 1981 277791.000000 277791.000000 277791.000000
40 45 0 1 1980 1981 230158.000000 230158.000000 230158.000000
45 50 0 1 1980 1981 189192.000000 189192.000000 189192.000000
50 55 0 1 1980 1981 154141.000000 154141.000000 154141.000000
55 60 0 1 1980 1981 123918.000000 123918.000000 123918.000000
60 65 0 1 1980 1981 95649.000000 95649.000000 95649.000000
65 70 0 1 1980 1981 69984.000000 69984.000000 69984.000000
70 120 0 1 1980 1981 87834.000000 87834.000000 87834.000000
0 5 0 1 1981 1982 1183097.000000 1183097.000000 1183097.000000
5 10 0 1 1981 1982 956040.000000 956040.000000 956040.000000
10 15 0 1 1981 1982 772637.000000 772637.000000 772637.000000
15 20 0 1 1981 1982 640555.000000 640555.000000 640555.000000
20 25 0 1 1981 1982 517766.000000 517766.000000 517766.000000
25 30 0 1 1981 1982 414967.000000 414967.000000 414967.000000
30 35 0 1 1981 1982 343844.000000 343844.000000 343844.000000
35 40 0 1 1981 1982 286171.000000 286171.000000 286171.000000
40 45 0 1 1981 1982 236958.000000 236958.000000 236958.000000
45 50 0 1 1981 1982 194663.000000 194663.000000 194663.000000
50 55 0 1 1981 1982 158380.000000 158380.000000 158380.000000
55 60 0 1 1981 1982 127230.000000 127230.000000 127230.000000
60 65 0 1 1981 1982 98263.000000 98263.000000 98263.000000
65 70 0 1 1981 1982 71858.000000 71858.000000 71858.000000
70 120 0 1 1981 1982 91777.000000 91777.000000 91777.000000
0 5 0 1 1982 1983 1215856.000000 1215856.000000 1215856.000000
5 10 0 1 1982 1983 991209.000000 991209.000000 991209.000000
10 15 0 1 1982 1983 803689.000000 803689.000000 803689.000000
15 20 0 1 1982 1983 662924.000000 662924.000000 662924.000000
20 25 0 1 1982 1983 540906.000000 540906.000000 540906.000000
25 30 0 1 1982 1983 431980.000000 431980.000000 431980.000000
30 35 0 1 1982 1983 354632.000000 354632.000000 354632.000000
35 40 0 1 1982 1983 295286.000000 295286.000000 295286.000000
40 45 0 1 1982 1983 244196.000000 244196.000000 244196.000000
45 50 0 1 1982 1983 200577.000000 200577.000000 200577.000000
50 55 0 1 1982 1983 163009.000000 163009.000000 163009.000000
55 60 0 1 1982 1983 130793.000000 130793.000000 130793.000000
60 65 0 1 1982 1983 101219.000000 101219.000000 101219.000000
65 70 0 1 1982 1983 73914.000000 73914.000000 73914.000000
70 120 0 1 1982 1983 95519.000000 95519.000000 95519.000000
0 5 0 1 1983 1984 1247468.000000 1247468.000000 1247468.000000
5 10 0 1 1983 1984 1024367.000000 1024367.000000 1024367.000000
10 15 0 1 1983 1984 836787.000000 836787.000000 836787.000000
15 20 0 1 1983 1984 685546.000000 685546.000000 685546.000000
20 25 0 1 1983 1984 564867.000000 564867.000000 564867.000000
25 30 0 1 1983 1984 450500.000000 450500.000000 450500.000000
30 35 0 1 1983 1984 366261.000000 366261.000000 366261.000000
35 40 0 1 1983 1984 304962.000000 304962.000000 304962.000000
40 45 0 1 1983 1984 251774.000000 251774.000000 251774.000000
45 50 0 1 1983 1984 206839.000000 206839.000000 206839.000000
50 55 0 1 1983 1984 167946.000000 167946.000000 167946.000000
55 60 0 1 1983 1984 134570.000000 134570.000000 134570.000000
60 65 0 1 1983 1984 104442.000000 104442.000000 104442.000000
65 70 0 1 1983 1984 76172.000000 76172.000000 76172.000000
70 120 0 1 1983 1984 99041.000000 99041.000000 99041.000000
0 5 0 1 1984 1985 1278532.000000 1278532.000000 1278532.000000
5 10 0 1 1984 1985 1054707.000000 1054707.000000 1054707.000000
10 15 0 1 1984 1985 870097.000000 870097.000000 870097.000000
15 20 0 1 1984 1985 709354.000000 709354.000000 709354.000000
20 25 0 1 1984 1985 588557.000000 588557.000000 588557.000000
25 30 0 1 1984 1985 470141.000000 470141.000000 470141.000000
30 35 0 1 1984 1985 379050.000000 379050.000000 379050.000000
35 40 0 1 1984 1985 314943.000000 314943.000000 314943.000000
40 45 0 1 1984 1985 259623.000000 259623.000000 259623.000000
45 50 0 1 1984 1985 213323.000000 213323.000000 213323.000000
50 55 0 1 1984 1985 173107.000000 173107.000000 173107.000000
55 60 0 1 1984 1985 138553.000000 138553.000000 138553.000000
60 65 0 1 1984 1985 107823.000000 107823.000000 107823.000000
65 70 0 1 1984 1985 78652.000000 78652.000000 78652.000000
70 120 0 1 1984 1985 102303.000000 102303.000000 102303.000000
0 5 0 1 1985 1986 1309828.000000 1309828.000000 1309828.000000
5 10 0 1 1985 1986 1081953.000000 1081953.000000 1081953.000000
10 15 0 1 1985 1986 901610.000000 901610.000000 901610.000000
15 20 0 1 1985 1986 734953.000000 734953.000000 734953.000000
20 25 0 1 1985 1986 611308.000000 611308.000000 611308.000000
25 30 0 1 1985 1986 490564.000000 490564.000000 490564.000000
30 35 0 1 1985 1986 393155.000000 393155.000000 393155.000000
35 40 0 1 1985 1986 325084.000000 325084.000000 325084.000000
40 45 0 1 1985 1986 267720.000000 267720.000000 267720.000000
45 50 0 1 1985 1986 219929.000000 219929.000000 219929.000000
50 55 0 1 1985 1986 178432.000000 178432.000000 178432.000000
55 60 0 1 1985 1986 142719.000000 142719.000000 142719.000000
60 65 0 1 1985 1986 111295.000000 111295.000000 111295.000000
65 70 0 1 1985 1986 81352.000000 81352.000000 81352.000000
70 120 0 1 1985 1986 105310.000000 105310.000000 105310.000000
0 5 0 1 1986 1987 1346415.000000 1346415.000000 1346415.000000
5 10 0 1 1986 1987 1117222.000000 1117222.000000 1117222.000000
10 15 0 1 1986 1987 933945.000000 933945.000000 933945.000000
15 20 0 1 1986 1987 762015.000000 762015.000000 762015.000000
20 25 0 1 1986 1987 630911.000000 630911.000000 630911.000000
25 30 0 1 1986 1987 508235.000000 508235.000000 508235.000000
30 35 0 1 1986 1987 404786.000000 404786.000000 404786.000000
35 40 0 1 1986 1987 332271.000000 332271.000000 332271.000000
40 45 0 1 1986 1987 274028.000000 274028.000000 274028.000000
45 50 0 1 1986 1987 225024.000000 225024.000000 225024.000000
50 55 0 1 1986 1987 182766.000000 182766.000000 182766.000000
55 60 0 1 1986 1987 146130.000000 146130.000000 146130.000000
60 65 0 1 1986 1987 113928.000000 113928.000000 113928.000000
65 70 0 1 1986 1987 83426.000000 83426.000000 83426.000000
70 120 0 1 1986 1987 109554.000000 109554.000000 109554.000000
0 5 0 1 1987 1988 1381131.000000 1381131.000000 1381131.000000
5 10 0 1 1987 1988 1149954.000000 1149954.000000 1149954.000000
10 15 0 1 1987 1988 966079.000000 966079.000000 966079.000000
15 20 0 1 1987 1988 791589.000000 791589.000000 791589.000000
20 25 0 1 1987 1988 650126.000000 650126.000000 650126.000000
25 30 0 1 1987 1988 527097.000000 527097.000000 527097.000000
30 35 0 1 1987 1988 417511.000000 417511.000000 417511.000000
35 40 0 1 1987 1988 339397.000000 339397.000000 339397.000000
40 45 0 1 1987 1988 280330.000000 280330.000000 280330.000000
45 50 0 1 1987 1988 230108.000000 230108.000000 230108.000000
50 55 0 1 1987 1988 187104.000000 187104.000000 187104.000000
55 60 0 1 1987 1988 149649.000000 149649.000000 149649.000000
60 65 0 1 1987 1988 116628.000000 116628.000000 116628.000000
65 70 0 1 1987 1988 85657.000000 85657.000000 85657.000000
70 120 0 1 1987 1988 113326.000000 113326.000000 113326.000000
0 5 0 1 1988 1989 1414588.000000 1414588.000000 1414588.000000
5 10 0 1 1988 1989 1179321.000000 1179321.000000 1179321.000000
10 15 0 1 1988 1989 998025.000000 998025.000000 998025.000000
15 20 0 1 1988 1989 822798.000000 822798.000000 822798.000000
20 25 0 1 1988 1989 669859.000000 669859.000000 669859.000000
25 30 0 1 1988 1989 546747.000000 546747.000000 546747.000000
30 35 0 1 1988 1989 431325.000000 431325.000000 431325.000000
35 40 0 1 1988 1989 346880.000000 346880.000000 346880.000000
40 45 0 1 1988 1989 286520.000000 286520.000000 286520.000000
45 50 0 1 1988 1989 235233.000000 235233.000000 235233.000000
50 55 0 1 1988 1989 191409.000000 191409.000000 191409.000000
55 60 0 1 1988 1989 153252.000000 153252.000000 153252.000000
60 65 0 1 1988 1989 119424.000000 119424.000000 119424.000000
65 70 0 1 1988 1989 88035.000000 88035.000000 88035.000000
70 120 0 1 1988 1989 116656.000000 116656.000000 116656.000000
0 5 0 1 1989 1990 1447299.000000 1447299.000000 1447299.000000
5 10 0 1 1989 1990 1205413.000000 1205413.000000 1205413.000000
10 15 0 1 1989 1990 1029142.000000 1029142.000000 1029142.000000
15 20 0 1 1989 1990 854385.000000 854385.000000 854385.000000
20 25 0 1 1989 1990 691498.000000 691498.000000 691498.000000
25 30 0 1 1989 1990 566553.000000 566553.000000 566553.000000
30 35 0 1 1989 1990 446216.000000 446216.000000 446216.000000
35 40 0 1 1989 1990 355256.000000 355256.000000 355256.000000
40 45 0 1 1989 1990 292544.000000 292544.000000 292544.000000
45 50 0 1 1989 1990 240395.000000 240395.000000 240395.000000
50 55 0 1 1989 1990 195684.000000 195684.000000 195684.000000
55 60 0 1 1989 1990 156919.000000 156919.000000 156919.000000
60 65 0 1 1989 1990 122365.000000 122365.000000 122365.000000
65 70 0 1 1989 1990 90527.000000 90527.000000 90527.000000
70 120 0 1 1989 1990 119612.000000 119612.000000 119612.000000
0 5 0 1 1990 1991 1480298.000000 1480298.000000 1480298.000000
5 10 0 1 1990 1991 1228870.000000 1228870.000000 1228870.000000
10 15 0 1 1990 1991 1058079.000000 1058079.000000 1058079.000000
15 20 0 1 1990 1991 885580.000000 885580.000000 885580.000000
20 25 0 1 1990 1991 715828.000000 715828.000000 715828.000000
25 30 0 1 1990 1991 586196.000000 586196.000000 586196.000000
30 35 0 1 1990 1991 462179.000000 462179.000000 462179.000000
35 40 0 1 1990 1991 364839.000000 364839.000000 364839.000000
40 45 0 1 1990 1991 298493.000000 298493.000000 298493.000000
45 50 0 1 1990 1991 245528.000000 245528.000000 245528.000000
50 55 0 1 1990 1991 199954.000000 199954.000000 199954.000000
55 60 0 1 1990 1991 160613.000000 160613.000000 160613.000000
60 65 0 1 1990 1991 125457.000000 125457.000000 125457.000000
65 70 0 1 1990 1991 93109.000000 93109.000000 93109.000000
70 120 0 1 1990 1991 122230.000000 122230.000000 122230.000000
0 5 0 1 1991 1992 1521451.000000 1521451.000000 1521451.000000
5 10 0 1 1991 1992 1262071.000000 1262071.000000 1262071.000000
10 15 0 1 1991 1992 1086138.000000 1086138.000000 1086138.000000
15 20 0 1 1991 1992 914920.000000 914920.000000 914920.000000
20 25 0 1 1991 1992 739317.000000 739317.000000 739317.000000
25 30 0 1 1991 1992 601387.000000 601387.000000 601387.000000
30 35 0 1 1991 1992 474804.000000 474804.000000 474804.000000
35 40 0 1 1991 1992 372038.000000 372038.000000 372038.000000
40 45 0 1 1991 1992 302552.000000 302552.000000 302552.000000
45 50 0 1 1991 1992 248966.000000 248966.000000 248966.000000
50 55 0 1 1991 1992 203238.000000 203238.000000 203238.000000
55 60 0 1 1991 1992 163498.000000 163498.000000 163498.000000
60 65 0 1 1991 1992 127771.000000 127771.000000 127771.000000
65 70 0 1 1991 1992 94931.000000 94931.000000 94931.000000
70 120 0 1 1991 1992 126650.000000 126650.000000 126650.000000
0 5 0 1 1992 1993 1557072.000000 1557072.000000 1557072.000000
5 10 0 1 1992 1993 1295139.000000 1295139.000000 1295139.000000
10 15 0 1 1992 1993 1113980.000000 1113980.000000 1113980.000000
15 20 0 1 1992 1993 945039.000000 945039.000000 945039.000000
20 25 0 1 1992 1993 766016.000000 766016.000000 766016.000000
25 30 0 1 1992 1993 616974.000000 616974.000000 616974.000000
30 35 0 1 1992 1993 488866.000000 488866.000000 488866.000000
35 40 0 1 1992 1993 380044.000000 380044.000000 380044.000000
40 45 0 1 1992 1993 306322.000000 306322.000000 306322.000000
45 50 0 1 1992 1993 252403.000000 252403.000000 252403.000000
50 55 0 1 1992 1993 206385.000000 206385.000000 206385.000000
55 60 0 1 1992 1993 166404.000000 166404.000000 166404.000000
60 65 0 1 1992 1993 130240.000000 130240.000000 130240.000000
65 70 0 1 1992 1993 96821.000000 96821.000000 96821.000000
70 120 0 1 1992 1993 130570.000000 130570.000000 130570.000000
0 5 0 1 1993 1994 1590534.000000 1590534.000000 1590534.000000
5 10 0 1 1993 1994 1327472.000000 1327472.000000 1327472.000000
10 15 0 1 1993 1994 1142255.000000 1142255.000000 1142255.000000
15 20 0 1 1993 1994 975680.000000 975680.000000 975680.000000
20 25 0 1 1993 1994 795387.000000 795387.000000 795387.000000
25 30 0 1 1993 1994 634077.000000 634077.000000 634077.000000
30 35 0 1 1993 1994 504236.000000 504236.000000 504236.000000
35 40 0 1 1993 1994 389072.000000 389072.000000 389072.000000
40 45 0 1 1993 1994 310088.000000 310088.000000 310088.000000
45 50 0 1 1993 1994 255914.000000 255914.000000 255914.000000
50 55 0 1 1993 1994 209380.000000 209380.000000 209380.000000
55 60 0 1 1993 1994 169327.000000 169327.000000 169327.000000
60 65 0 1 1993 1994 132870.000000 132870.000000 132870.000000
65 70 0 1 1993 1994 98852.000000 98852.000000 98852.000000
70 120 0 1 1993 1994 134024.000000 134024.000000 134024.000000
0 5 0 1 1994 1995 1626889.000000 1626889.000000 1626889.000000
5 10 0 1 1994 1995 1358609.000000 1358609.000000 1358609.000000
10 15 0 1 1994 1995 1171346.000000 1171346.000000 1171346.000000
15 20 0 1 1994 1995 1006585.000000 1006585.000000 1006585.000000
20 25 0 1 1994 1995 826489.000000 826489.000000 826489.000000
25 30 0 1 1994 1995 654188.000000 654188.000000 654188.000000
30 35 0 1 1994 1995 520553.000000 520553.000000 520553.000000
35 40 0 1 1994 1995 399349.000000 399349.000000 399349.000000
40 45 0 1 1994 1995 314393.000000 314393.000000 314393.000000
45 50 0 1 1994 1995 259408.000000 259408.000000 259408.000000
50 55 0 1 1994 1995 212273.000000 212273.000000 212273.000000
55 60 0 1 1994 1995 172254.000000 172254.000000 172254.000000
60 65 0 1 1994 1995 135649.000000 135649.000000 135649.000000
65 70 0 1 1994 1995 101088.000000 101088.000000 101088.000000
70 120 0 1 1994 1995 137036.000000 137036.000000 137036.000000
0 5 0 1 1995 1996 1670747.000000 1670747.000000 1670747.000000
5 10 0 1 1995 1996 1387927.000000 1387927.000000 1387927.000000
10 15 0 1 1995 1996 1200778.000000 1200778.000000 1200778.000000
15 20 0 1 1995 1996 1037650.000000 1037650.000000 1037650.000000
20 25 0 1 1995 1996 858669.000000 858669.000000 858669.000000
25 30 0 1 1995 1996 678123.000000 678123.000000 678123.000000
30 35 0 1 1995 1996 537692.000000 537692.000000 537692.000000
35 40 0 1 1995 1996 411069.000000 411069.000000 411069.000000
40 45 0 1 1995 1996 319682.000000 319682.000000 319682.000000
45 50 0 1 1995 1996 262727.000000 262727.000000 262727.000000
50 55 0 1 1995 1996 215148.000000 215148.000000 215148.000000
55 60 0 1 1995 1996 175142.000000 175142.000000 175142.000000
60 65 0 1 1995 1996 138530.000000 138530.000000 138530.000000
65 70 0 1 1995 1996 103555.000000 103555.000000 103555.000000
70 120 0 1 1995 1996 139638.000000 139638.000000 139638.000000
0 5 0 1 1996 1997 1722218.000000 1722218.000000 1722218.000000
5 10 0 1 1996 1997 1426387.000000 1426387.000000 1426387.000000
10 15 0 1 1996 1997 1230191.000000 1230191.000000 1230191.000000
15 20 0 1 1996 1997 1067542.000000 1067542.000000 1067542.000000
20 25 0 1 1996 1997 890552.000000 890552.000000 890552.000000
25 30 0 1 1996 1997 703229.000000 703229.000000 703229.000000
30 35 0 1 1996 1997 552856.000000 552856.000000 552856.000000
35 40 0 1 1996 1997 422667.000000 422667.000000 422667.000000
40 45 0 1 1996 1997 326010.000000 326010.000000 326010.000000
45 50 0 1 1996 1997 265479.000000 265479.000000 265479.000000
50 55 0 1 1996 1997 218142.000000 218142.000000 218142.000000
55 60 0 1 1996 1997 177809.000000 177809.000000 177809.000000
60 65 0 1 1996 1997 140938.000000 140938.000000 140938.000000
65 70 0 1 1996 1997 105566.000000 105566.000000 105566.000000
70 120 0 1 1996 1997 144718.000000 144718.000000 144718.000000
0 5 0 1 1997 1998 1775781.000000 1775781.000000 1775781.000000
5 10 0 1 1997 1998 1466194.000000 1466194.000000 1466194.000000
10 15 0 1 1997 1998 1261572.000000 1261572.000000 1261572.000000
15 20 0 1 1997 1998 1097491.000000 1097491.000000 1097491.000000
20 25 0 1 1997 1998 923983.000000 923983.000000 923983.000000
25 30 0 1 1997 1998 732629.000000 732629.000000 732629.000000
30 35 0 1 1997 1998 569371.000000 569371.000000 569371.000000
35 40 0 1 1997 1998 435774.000000 435774.000000 435774.000000
40 45 0 1 1997 1998 333084.000000 333084.000000 333084.000000
45 50 0 1 1997 1998 268279.000000 268279.000000 268279.000000
50 55 0 1 1997 1998 221178.000000 221178.000000 221178.000000
55 60 0 1 1997 1998 180552.000000 180552.000000 180552.000000
60 65 0 1 1997 1998 143546.000000 143546.000000 143546.000000
65 70 0 1 1997 1998 107793.000000 107793.000000 107793.000000
70 120 0 1 1997 1998 149351.000000 149351.000000 149351.000000
0 5 0 1 1998 1999 1831457.000000 1831457.000000 1831457.000000
5 10 0 1 1998 1999 1506080.000000 1506080.000000 1506080.000000
10 15 0 1 1998 1999 1294682.000000 1294682.000000 1294682.000000
15 20 0 1 1998 1999 1127103.000000 1127103.000000 1127103.000000
20 25 0 1 1998 1999 958060.000000 958060.000000 958060.000000
25 30 0 1 1998 1999 765346.000000 765346.000000 765346.000000
30 35 0 1 1998 1999 588104.000000 588104.000000 588104.000000
35 40 0 1 1998 1999 450096.000000 450096.000000 450096.000000
40 45 0 1 1998 1999 340682.000000 340682.000000 340682.000000
45 50 0 1 1998 1999 271423.000000 271423.000000 271423.000000
50 55 0 1 1998 1999 223985.000000 223985.000000 223985.000000
55 60 0 1 1998 1999 183254.000000 183254.000000 183254.000000
60 65 0 1 1998 1999 146257.000000 146257.000000 146257.000000
65 70 0 1 1998 1999 110194.000000 110194.000000 110194.000000
70 120 0 1 1998 1999 153501.000000 153501.000000 153501.000000
0 5 0 1 1999 2000 1888128.000000 1888128.000000 1888128.000000
5 10 0 1 1999 2000 1545197.000000 1545197.000000 1545197.000000
10 15 0 1 1999 2000 1328411.000000 1328411.000000 1328411.000000
15 20 0 1 1999 2000 1156379.000000 1156379.000000 1156379.000000
20 25 0 1 1999 2000 991724.000000 991724.000000 991724.000000
25 30 0 1 1999 2000 799796.000000 799796.000000 799796.000000
30 35 0 1 1999 2000 610085.000000 610085.000000 610085.000000
35 40 0 1 1999 2000 465181.000000 465181.000000 465181.000000
40 45 0 1 1999 2000 348822.000000 348822.000000 348822.000000
45 50 0 1 1999 2000 275087.000000 275087.000000 275087.000000
50 55 0 1 1999 2000 226350.000000 226350.000000 226350.000000
55 60 0 1 1999 2000 185781.000000 185781.000000 185781.000000
60 65 0 1 1999 2000 148950.000000 148950.000000 148950.000000
65 70 0 1 1999 2000 112699.000000 112699.000000 112699.000000
70 120 0 1 1999 2000 157124.000000 157124.000000 157124.000000
0 5 0 1 2000 2001 1945918.000000 1945918.000000 1945918.000000
5 10 0 1 2000 2001 1583139.000000 1583139.000000 1583139.000000
10 15 0 1 2000 2001 1361145.000000 1361145.000000 1361145.000000
15 20 0 1 2000 2001 1185476.000000 1185476.000000 1185476.000000
20 25 0 1 2000 2001 1024122.000000 1024122.000000 1024122.000000
25 30 0 1 2000 2001 834689.000000 834689.000000 834689.000000
30 35 0 1 2000 2001 635731.000000 635731.000000 635731.000000
35 40 0 1 2000 2001 480961.000000 480961.000000 480961.000000
40 45 0 1 2000 2001 357710.000000 357710.000000 357710.000000
45 50 0 1 2000 2001 279148.000000 279148.000000 279148.000000
50 55 0 1 2000 2001 228266.000000 228266.000000 228266.000000
55 60 0 1 2000 2001 187991.000000 187991.000000 187991.000000
60 65 0 1 2000 2001 151497.000000 151497.000000 151497.000000
65 70 0 1 2000 2001 115234.000000 115234.000000 115234.000000
70 120 0 1 2000 2001 160194.000000 160194.000000 160194.000000
0 5 0 1 2001 2002 2016999.000000 2016999.000000 2016999.000000
5 10 0 1 2001 2002 1634561.000000 1634561.000000 1634561.000000
10 15 0 1 2001 2002 1394322.000000 1394322.000000 1394322.000000
15 20 0 1 2001 2002 1210962.000000 1210962.000000 1210962.000000
20 25 0 1 2001 2002 1047122.000000 1047122.000000 1047122.000000
25 30 0 1 2001 2002 860209.000000 860209.000000 860209.000000
30 35 0 1 2001 2002 656713.000000 656713.000000 656713.000000
35 40 0 1 2001 2002 493935.000000 493935.000000 493935.000000
40 45 0 1 2001 2002 367421.000000 367421.000000 367421.000000
45 50 0 1 2001 2002 283396.000000 283396.000000 283396.000000
50 55 0 1 2001 2002 230670.000000 230670.000000 230670.000000
55 60 0 1 2001 2002 190321.000000 190321.000000 190321.000000
60 65 0 1 2001 2002 153770.000000 153770.000000 153770.000000
65 70 0 1 2001 2002 117462.000000 117462.000000 117462.000000
70 120 0 1 2001 2002 166262.000000 166262.000000 166262.000000
0 5 0 1 2002 2003 2079324.000000 2079324.000000 2079324.000000
5 10 0 1 2002 2003 1690114.000000 1690114.000000 1690114.000000
10 15 0 1 2002 2003 1429731.000000 1429731.000000 1429731.000000
15 20 0 1 2002 2003 1238925.000000 1238925.000000 1238925.000000
20 25 0 1 2002 2003 1070178.000000 1070178.000000 1070178.000000
25 30 0 1 2002 2003 886382.000000 886382.000000 886382.000000
30 35 0 1 2002 2003 680425.000000 680425.000000 680425.000000
35 40 0 1 2002 2003 506838.000000 506838.000000 506838.000000
40 45 0 1 2002 2003 377621.000000 377621.000000 377621.000000
45 50 0 1 2002 2003 287933.000000 287933.000000 287933.000000
50 55 0 1 2002 2003 232761.000000 232761.000000 232761.000000
55 60 0 1 2002 2003 192567.000000 192567.000000 192567.000000
60 65 0 1 2002 2003 156050.000000 156050.000000 156050.000000
65 70 0 1 2002 2003 119758.000000 119758.000000 119758.000000
70 120 0 1 2002 2003 171802.000000 171802.000000 171802.000000
0 5 0 1 2003 2004 2135472.000000 2135472.000000 2135472.000000
5 10 0 1 2003 2004 1748578.000000 1748578.000000 1748578.000000
10 15 0 1 2003 2004 1467736.000000 1467736.000000 1467736.000000
15 20 0 1 2003 2004 1269074.000000 1269074.000000 1269074.000000
20 25 0 1 2003 2004 1093847.000000 1093847.000000 1093847.000000
25 30 0 1 2003 2004 913014.000000 913014.000000 913014.000000
30 35 0 1 2003 2004 706394.000000 706394.000000 706394.000000
35 40 0 1 2003 2004 520574.000000 520574.000000 520574.000000
40 45 0 1 2003 2004 387868.000000 387868.000000 387868.000000
45 50 0 1 2003 2004 292974.000000 292974.000000 292974.000000
50 55 0 1 2003 2004 234596.000000 234596.000000 234596.000000
55 60 0 1 2003 2004 194623.000000 194623.000000 194623.000000
60 65 0 1 2003 2004 158306.000000 158306.000000 158306.000000
65 70 0 1 2003 2004 122110.000000 122110.000000 122110.000000
70 120 0 1 2003 2004 176818.000000 176818.000000 176818.000000
0 5 0 1 2004 2005 2188485.000000 2188485.000000 2188485.000000
5 10 0 1 2004 2005 1807752.000000 1807752.000000 1807752.000000
10 15 0 1 2004 2005 1509339.000000 1509339.000000 1509339.000000
15 20 0 1 2004 2005 1301155.000000 1301155.000000 1301155.000000
20 25 0 1 2004 2005 1119141.000000 1119141.000000 1119141.000000
25 30 0 1 2004 2005 939991.000000 939991.000000 939991.000000
30 35 0 1 2004 2005 733729.000000 733729.000000 733729.000000
35 40 0 1 2004 2005 536434.000000 536434.000000 536434.000000
40 45 0 1 2004 2005 397952.000000 397952.000000 397952.000000
45 50 0 1 2004 2005 298627.000000 298627.000000 298627.000000
50 55 0 1 2004 2005 236408.000000 236408.000000 236408.000000
55 60 0 1 2004 2005 196377.000000 196377.000000 196377.000000
60 65 0 1 2004 2005 160501.000000 160501.000000 160501.000000
65 70 0 1 2004 2005 124509.000000 124509.000000 124509.000000
70 120 0 1 2004 2005 181346.000000 181346.000000 181346.000000
0 5 0 1 2005 2006 2241534.000000 2241534.000000 2241534.000000
5 10 0 1 2005 2006 1864548.000000 1864548.000000 1864548.000000
10 15 0 1 2005 2006 1555230.000000 1555230.000000 1555230.000000
15 20 0 1 2005 2006 1335300.000000 1335300.000000 1335300.000000
20 25 0 1 2005 2006 1146847.000000 1146847.000000 1146847.000000
25 30 0 1 2005 2006 967396.000000 967396.000000 967396.000000
30 35 0 1 2005 2006 761888.000000 761888.000000 761888.000000
35 40 0 1 2005 2006 555320.000000 555320.000000 555320.000000
40 45 0 1 2005 2006 408139.000000 408139.000000 408139.000000
45 50 0 1 2005 2006 304762.000000 304762.000000 304762.000000
50 55 0 1 2005 2006 238465.000000 238465.000000 238465.000000
55 60 0 1 2005 2006 197765.000000 197765.000000 197765.000000
60 65 0 1 2005 2006 162587.000000 162587.000000 162587.000000
65 70 0 1 2005 2006 126950.000000 126950.000000 126950.000000
70 120 0 1 2005 2006 185425.000000 185425.000000 185425.000000
0 5 0 1 2006 2007 2296568.000000 2296568.000000 2296568.000000
5 10 0 1 2006 2007 1925227.000000 1925227.000000 1925227.000000
10 15 0 1 2006 2007 1601712.000000 1601712.000000 1601712.000000
15 20 0 1 2006 2007 1365020.000000 1365020.000000 1365020.000000
20 25 0 1 2006 2007 1169906.000000 1169906.000000 1169906.000000
25 30 0 1 2006 2007 990137.000000 990137.000000 990137.000000
30 35 0 1 2006 2007 788798.000000 788798.000000 788798.000000
35 40 0 1 2006 2007 578944.000000 578944.000000 578944.000000
40 45 0 1 2006 2007 423120.000000 423120.000000 423120.000000
45 50 0 1 2006 2007 314562.000000 314562.000000 314562.000000
50 55 0 1 2006 2007 243521.000000 243521.000000 243521.000000
55 60 0 1 2006 2007 200165.000000 200165.000000 200165.000000
60 65 0 1 2006 2007 164734.000000 164734.000000 164734.000000
65 70 0 1 2006 2007 129044.000000 129044.000000 129044.000000
70 120 0 1 2006 2007 191988.000000 191988.000000 191988.000000
0 5 0 1 2007 2008 2342367.000000 2342367.000000 2342367.000000
5 10 0 1 2007 2008 1987526.000000 1987526.000000 1987526.000000
10 15 0 1 2007 2008 1654436.000000 1654436.000000 1654436.000000
15 20 0 1 2007 2008 1398322.000000 1398322.000000 1398322.000000
20 25 0 1 2007 2008 1196096.000000 1196096.000000 1196096.000000
25 30 0 1 2007 2008 1012968.000000 1012968.000000 1012968.000000
30 35 0 1 2007 2008 816283.000000 816283.000000 816283.000000
